,Players,Values,Team
293,Théo Sainte-Luce,800000.0,montpellier hsc
295,Enzo Tchato,2500000.0,montpellier hsc
296,Joris Chotard,9000000.0,montpellier hsc
297,Rabby Nzingoula,2500000.0,montpellier hsc
298,Birama Touré,1200000.0,montpellier hsc
299,Gabriel Barès,400000.0,montpellier hsc
300,Khalil Fayad,4000000.0,montpellier hsc
301,Jordan Ferri,3500000.0,montpellier hsc
302,Téji Savanier,5000000.0,montpellier hsc
303,Wahbi Khazri,1500000.0,montpellier hsc
304,Arnaud Nordin,8000000.0,montpellier hsc
305,Musa Al-Taamari,6000000.0,montpellier hsc
306,Tanguy Coulibaly,1800000.0,montpellier hsc
307,Othmane Maamma,800000.0,montpellier hsc
310,Djordje Petrovic,18000000.0,rc strassburg alsace
311,Alaa Bellaarouch,1000000.0,rc strassburg alsace
312,Karl-Johan Johnsson,400000.0,rc strassburg alsace
313,Abakar Sylla,12000000.0,rc strassburg alsace
314,Mamadou Sarr,8000000.0,rc strassburg alsace
315,Saïdou Sow,6000000.0,rc strassburg alsace
316,Yoni Gomis,1000000.0,rc strassburg alsace
317,Caleb Wiley,8000000.0,rc strassburg alsace
318,Eduard Sobol,1200000.0,rc strassburg alsace
319,Thomas Delaine,800000.0,rc strassburg alsace
320,Guéla Doué,8000000.0,rc strassburg alsace
321,Marvin Senaya,1800000.0,rc strassburg alsace
322,Ismaël Doukouré,15000000.0,rc strassburg alsace
323,Junior Mwanga,6000000.0,rc strassburg alsace
324,Pape Diong,800000.0,rc strassburg alsace
325,Andrey Santos,25000000.0,rc strassburg alsace
326,Sebastian Nanasi,15000000.0,rc strassburg alsace
327,Habib Diarra,20000000.0,rc strassburg alsace
328,Félix Lemaréchal,5000000.0,rc strassburg alsace
329,Guimissongui Ouattara,150000.0,rc strassburg alsace
331,Diego Moreira,6000000.0,rc strassburg alsace
332,Óscar Perea,2500000.0,rc strassburg alsace
333,Jérémy Sebas,800000.0,rc strassburg alsace
334,Dilane Bakwa,15000000.0,rc strassburg alsace
335,Emanuel Emegha,15000000.0,rc strassburg alsace
336,Sékou Mara,6000000.0,rc strassburg alsace
337,Moïse Sahi Dion,1500000.0,rc strassburg alsace
338,Patrick Ouotro,300000.0,rc strassburg alsace
339,Alban Lafont,7000000.0,fc nantes
340,Anthony Lopes,1500000.0,fc nantes
341,Patrik Carlgren,800000.0,fc nantes
342,Hugo Barbet,100000.0,fc nantes
343,Nathan Zézé,12000000.0,fc nantes
344,Jean-Charles Castelletto,3500000.0,fc nantes
345,Jean-Kévin Duverne,3000000.0,fc nantes
346,Nicolas Pallois,500000.0,fc nantes
347,Nicolas Cozza,3500000.0,fc nantes
348,Fabien Centonze,2500000.0,fc nantes
349,Kelvin Amian,2500000.0,fc nantes
350,Marcus Coco,1500000.0,fc nantes
351,Johann Lepenant,7000000.0,fc nantes
352,Pedro Chirivella,5000000.0,fc nantes
353,Jean-Philippe Gbamin,2000000.0,fc nantes
354,Douglas,6000000.0,fc nantes
355,Dehmaine Tabibou,100000.0,fc nantes
356,Florent Mollet,1500000.0,fc nantes
357,Louis Leroux,50000.0,fc nantes
358,Moses Simon,12000000.0,fc nantes
359,Bahereba Guirassy,1000000.0,fc nantes
360,Sorba Thomas,4000000.0,fc nantes
361,Matthis Abline,9000000.0,fc nantes
362,Mostafa Mohamed,6000000.0,fc nantes
363,Tino Kadewere,3000000.0,fc nantes
364,Ignatius Ganago,1800000.0,fc nantes
365,Arthur Desmas,2500000.0,ac le havre
366,Mathieu Gorgelin,200000.0,ac le havre
369,Étienne Youté Kinkoué,8000000.0,ac le havre
370,Gautier Lloris,3000000.0,ac le havre
371,Yoann Salmier,1200000.0,ac le havre
372,Yanis Zouaoui,600000.0,ac le havre
373,Timothée Pembélé,2500000.0,ac le havre
374,Loïc Nego,800000.0,ac le havre
375,Oualid El Hajjam,600000.0,ac le havre
376,Oussama Targhalline,3000000.0,ac le havre
377,Abdoulaye Touré,3000000.0,ac le havre
378,Rassoul Ndiaye,2500000.0,ac le havre
379,Aloïs Confais,200000.0,ac le havre
380,Daler Kuzyaev,6000000.0,ac le havre
381,Yassine Kechta,5000000.0,ac le havre
382,Mahamadou Diawara,2500000.0,ac le havre
383,Ismaïl Bouneb,50000.0,ac le havre
384,Antoine Joujou,2500000.0,ac le havre
386,André Ayew,700000.0,ac le havre
387,Josué Casimir,3500000.0,ac le havre
389,Samuel Grandsir,1200000.0,ac le havre
391,Ilyes Housni,2500000.0,ac le havre
392,Ahmed Hassan,900000.0,ac le havre
393,Elysée Logbo,600000.0,ac le havre
394,Yann Kitala,500000.0,ac le havre
395,Donovan Léon,500000.0,aj auxerre
396,Théo De Percin,100000.0,aj auxerre
397,Raphaël Adiceam,50000.0,aj auxerre
399,Sinaly Diomandé,5000000.0,aj auxerre
400,Gabriel Osho,3000000.0,aj auxerre
401,Jubal,2000000.0,aj auxerre
402,Saad Agouzoul,500000.0,aj auxerre
403,Gideon Mensah,3500000.0,aj auxerre
404,Clément Akpa,2000000.0,aj auxerre
405,Ki-Jana Hoever,4500000.0,aj auxerre
406,Paul Joly,2000000.0,aj auxerre
407,Ange Loïc N'Gatta,100000.0,aj auxerre
408,Elisha Owusu,3000000.0,aj auxerre
409,Assane Dioussé,800000.0,aj auxerre
410,Nathan Buayi-Kiala,150000.0,aj auxerre
411,Han-Noah Massengo,3000000.0,aj auxerre
412,Kévin Danois,2500000.0,aj auxerre
413,Hamed Junior Traoré,18000000.0,aj auxerre
415,Lassine Sinayoko,3500000.0,aj auxerre
418,Lasso Coulibaly,1500000.0,aj auxerre
419,Eros Maddy,200000.0,aj auxerre
420,Theo Bair,1800000.0,aj auxerre
421,Ado Onaiwu,1800000.0,aj auxerre
423,Yahia Fofana,4500000.0,sco angers
424,Melvin Zinga,150000.0,sco angers
426,Emmanuel Biumla,2000000.0,sco angers
427,Cédric Hountondji,1500000.0,sco angers
428,Jordan Lefort,1200000.0,sco angers
429,Ousmane Camara,500000.0,sco angers
431,Jacques Ekomié,800000.0,sco angers
432,Florent Hanin,350000.0,sco angers
433,Carlens Arcus,1500000.0,sco angers
434,Lilian Raolisoa,700000.0,sco angers
435,Halid Sabanovic,200000.0,sco angers
436,Jean-Eudes Aholou,1500000.0,sco angers
437,Zinédine Ould Khaled,300000.0,sco angers
438,Haris Belkebla,2000000.0,sco angers
439,Yassin Belkhdim,800000.0,sco angers
440,Joseph Lopy,400000.0,sco angers
441,Pierrick Capelle,200000.0,sco angers
442,Himad Abdelli,5000000.0,sco angers
443,Farid El Melali,2500000.0,sco angers
444,Jim Allevinah,1800000.0,sco angers
445,Zinedine Ferhat,1200000.0,sco angers
446,Justin-Noël Kalumba,600000.0,sco angers
447,Bamba Dieng,3500000.0,sco angers
448,Loïs Diony,1800000.0,sco angers
449,Ibrahima Niane,1500000.0,sco angers
450,Sidiki Chérif,1000000.0,sco angers
451,Estéban Lepaul,700000.0,sco angers
452,Adrien Hunou,500000.0,sco angers
453,Gautier Larsonneur,3500000.0,as saint etienne
454,Brice Maubleu,300000.0,as saint etienne
455,Boubacar Fall,100000.0,as saint etienne
456,Dylan Batubinsika,2500000.0,as saint etienne
457,Mickaël Nade,1500000.0,as saint etienne
458,Anthony Briançon,800000.0,as saint etienne
459,Yunis Abdelhamid,500000.0,as saint etienne
460,Pierre Cornud,1000000.0,as saint etienne
461,Léo Pétrot,1000000.0,as saint etienne
462,Yvann Maçon,2000000.0,as saint etienne
463,Dennis Appiah,900000.0,as saint etienne
464,Pierre Ekwah Elimby,4000000.0,as saint etienne
465,Lamine Fomba,1000000.0,as saint etienne
466,Louis Mouton,800000.0,as saint etienne
467,Thomas Monconduit,300000.0,as saint etienne
468,Mathis Amougou,5000000.0,as saint etienne
469,Benjamin Bouchouari,3000000.0,as saint etienne
470,Aïmen Moueffek,2500000.0,as saint etienne
471,Florian Tardieu,700000.0,as saint etienne
472,Augustine Boakye,3000000.0,as saint etienne
473,Igor Miladinovic,2500000.0,as saint etienne
474,Ben Old,800000.0,as saint etienne
475,Zuriko Davitashvili,8000000.0,as saint etienne
476,Mathieu Cafaro,2000000.0,as saint etienne
477,Lucas Stassin,5000000.0,as saint etienne
478,Ibrahim Sissoko,2500000.0,as saint etienne
479,Ibrahima Wadji,800000.0,as saint etienne
